age,salary
29,1635700.5334006092
40,2196635.4057454895
28,1594809.7355103581
17,1068859.1151221932
26,1477553.1925849488
35,1964091.528341151
39,2128012.929870194
29,1667386.5085376522
34,1893949.6477237155
36,1972920.1152801118
22,1313332.3725792568
19,1152632.5862285835
40,2152279.1705527185
20,1215285.7238474002
26,1509086.066114796
20,1182548.0793957268
22,1311357.7830822323
17,1020825.3874939443
30,1689292.8239345814
32,1820985.366977716
40,2177235.491004995
21,1219907.8954267213
28,1613463.2321008292
26,1515785.8875588807
21,1249783.9522113332
37,2025769.9221778421
17,1057218.9742869735
27,1562118.6501529359
36,2007963.7982257796
16,1008063.0920231116
26,1510497.8072863398
39,2134538.1300968984
16,1027577.7339921242
26,1480400.8900603075
29,1644556.320106621
38,2080463.8047276975
39,2174832.7452579746
26,1524667.351001611
39,2189097.9918329525
38,2084172.9586584917
32,1829155.733894228
33,1893350.2895312433
18,1149880.4563276381
21,1264942.4647645955
30,1685337.633374348
25,1441053.9038599706
18,1116404.323097665
31,1758799.4312430236
21,1249989.4097298826
36,1983669.1274760657
23,1389965.7796668266
29,1650368.9715744043
39,2165558.684400551
25,1504210.9353769277
26,1510596.0303989507
20,1176907.961734565
27,1579910.8803040348
30,1708104.8018261287
37,2062134.6635482346
24,1406979.5311333812
39,2116411.5253002145
38,2090798.598907456
29,1677461.762652123
23,1345688.7325067483
33,1894694.6647457199
18,1103165.9407443583
18,1069097.381897767
26,1486701.7034392129
17,1056258.8267297992
33,1855866.41743371
38,2102527.591087785
16,1001165.2877450298
27,1570603.310169708
35,2000154.4957101387
19,1148733.7245979481
30,1674768.498752044
23,1356552.0116854226
24,1411892.7245000815
24,1398198.556083828
38,2101627.3988790745
27,1545318.3585383971
30,1709851.8310328973
38,2096051.5616467074
27,1546134.9998633633
24,1421962.965043755
24,1403116.501392804
27,1561758.3589182724
25,1440715.59921556
20,1177405.599313699
35,1985953.9967558961
34,1904043.4499397615
22,1296934.5241907553
22,1293076.758627306
21,1235211.9215993097
27,1550355.0194441434
32,1782030.8228084513
36,1979533.774384682
37,2061914.9581342344
19,1179963.6126035298
16,1006074.6366167881
40,2227874.2229763465
28,1579539.5193701498
29,1633714.2489385344
22,1324043.4766286178
25,1440451.627571846
21,1212853.7347254595
23,1363519.696287079
29,1686094.0439251189
24,1421841.208335602
38,2116977.3307207013
25,1494224.0514851245
19,1162090.807982647
39,2188498.7361954045
25,1428946.3165576693
27,1569806.2076164659
21,1248765.853042523
20,1166844.863191522
34,1874711.0931142147
29,1635727.482463082
24,1379340.4154860293
20,1201411.7915083468
34,1923991.0893965166
30,1723053.6575496313
20,1209807.3719880376
26,1456446.2476380933
39,2146681.8028979786
40,2218531.2013843413
29,1654457.9832600767
16,993018.1167332017
16,1020957.0220909598
36,1989512.4666612402
34,1922628.4874100545
36,2010086.170036932
37,2058569.9295798647
30,1692507.394098449
35,1957280.821622264
20,1193071.274956298
29,1668301.5704874843
32,1770395.7467775038
26,1511589.8817587108
34,1892140.6227176546
36,1987539.3221016456
25,1426402.052704745
30,1662372.5503523
19,1168728.58558933
21,1257354.0645835942
30,1723031.834126473
27,1557018.2593962022
40,2190095.027596127
38,2114708.936272101
33,1829014.7883094242
35,1932367.446350474
30,1708649.4981093684
29,1656247.4657384015
35,1952041.8870614937
23,1345501.821363028
27,1539695.195117362
27,1521800.9301997111
20,1189875.4134418615
22,1299546.0094012555
19,1156459.0479809367
38,2083992.7087781623
32,1813826.1386018551
26,1478821.16623537
29,1655736.6174029335
19,1170511.167114354
21,1281574.23542612
27,1548809.9894342653
25,1490982.9207169341
32,1775411.9819603066
36,2004007.990009606
30,1725450.6626797325
31,1789473.2178836572
31,1782438.4825591047
39,2130313.377928554
37,2085039.5820932593
26,1517872.6708921888
34,1868153.6507890038
36,1974141.2989199685
36,1984536.0976631425
22,1278345.28235952
28,1630882.760024133
28,1589348.1399815711
37,2030694.9896253692
40,2188817.6136278044
21,1225401.1102348354
35,1948342.9774666491
38,2126125.707730386
26,1463945.328998906
23,1369306.8258462814
17,1022423.8253443955
27,1541198.40656499
22,1288235.652966081
33,1852541.4532485902
30,1651090.6795996942
24,1378105.890342275
31,1761225.6105280244
29,1654518.853881781
39,2165420.724335196
18,1116659.0241524538
32,1834750.848659742
19,1143758.093599074
20,1214629.8861960974
25,1443444.0039996833
40,2174806.2338669864
29,1658216.3117839892
24,1396567.9880324986
32,1792363.9767124564
23,1371654.9165057885
29,1616903.1376998415
32,1789516.3418749
37,2053374.9519045637
37,2035760.3848363063
22,1282618.2528104517
30,1702279.221576745
21,1263025.3261002137
32,1785618.2904222307
40,2188550.4840173083
23,1304426.2199310928
34,1860900.629114844
35,1956497.5524881366
22,1314220.0983827284
37,2059259.3199909227
33,1814266.7094620897
34,1909743.2363565133
40,2217420.0635316246
27,1574794.1381413825
16,1004101.6015908828
33,1828106.0722593826
28,1602419.2892140546
35,1973942.708450543
40,2190196.0777304396
16,992596.4197875985
37,2044408.1769296494
37,2049516.1022353729
37,2022496.2516578345
38,2106845.3084954396
37,2043879.7975380637
27,1562195.5926794535
34,1885274.7021971561
39,2178072.139558002
30,1690326.728757242
37,2020965.891724692
34,1889442.0334534831
35,1924428.79533768
36,2002828.746384383
22,1310454.3963903226
25,1429768.455408796
36,1993562.545796201
23,1347431.7483433739
29,1663395.0819342383
31,1754222.2148724226
25,1461328.157653432
17,1045262.0488177341
39,2156214.2640348584
16,971394.9343351526
20,1185009.001720695
25,1487919.1059969661
26,1526727.6947486384
28,1573402.1795511884
36,1995185.209176926
35,1921073.8529093978
26,1515791.1250839382
30,1696733.2679559628
34,1915864.529631118
19,1129246.266246586
33,1847478.489272602
17,1032396.2410172756
28,1621099.121894386
26,1498059.3951528955
26,1471482.7342433743
26,1481149.414655446
37,2050608.8784735405
21,1247584.6284665198
29,1683759.9088293693
21,1262504.165191998
28,1595230.3183576316
25,1471167.2302364614
19,1131102.2076479548
34,1913805.0026915176
36,1979765.4254149739
34,1898309.032835327
25,1458155.780119158
18,1125551.530430864
32,1806599.907079979
26,1507845.141541423
34,1878538.6134587538
20,1232489.956919135
36,1998071.4494017544
27,1575217.45010167
25,1483858.2009025542
38,2093427.0476822099
30,1675558.160244805
22,1286585.381879652
30,1685838.8167993885
26,1487388.5521685355
37,2043277.507947473
28,1633282.3221753922
37,2041453.1729061038
30,1657499.7975019396
19,1162679.0586641906
20,1192169.3513248914
31,1764210.0482732728
21,1253791.0169182832
30,1699775.4631182675
37,2052691.8345890476
21,1236993.9420336543
39,2157862.8180629485
35,1963865.4368918438
29,1646276.5787467177
32,1802744.7425793526
29,1627638.3203534656
16,1012359.4151510788
40,2172394.352116921
35,1968642.390505107
33,1850186.0584664096
33,1864053.3636989016
29,1626543.0228943184
21,1253272.8569475617
22,1289094.9706266487
30,1721482.470204682
26,1523831.016253003
25,1472166.9515576009
33,1882620.910878159
28,1598194.2050778638
20,1179086.1699822089
32,1786343.1745106897
37,2063699.9614553365
30,1716607.9549821508
35,1961329.3104957242
22,1304764.0130812402
21,1269220.553532398
34,1902547.3460929645
30,1680274.0969085514
28,1625111.5473183878
16,999474.6114065606
22,1294915.7156548437
30,1725456.4160745817
39,2159194.8939889763
37,2056538.1925123064
34,1885202.9097950417
38,2119690.4594598976
26,1485674.508666603
39,2145365.1822670875
32,1757279.729011213
33,1892660.4353989842
23,1352164.3520326107
16,979168.2606057317
20,1206989.024465683
25,1457618.6989369714
30,1675817.9085275612
25,1464551.7381488737
16,977439.9358311294
31,1740875.6429577358
17,1029234.1409930696
28,1596336.2580286886
16,959635.1182840066
26,1507521.470633916
22,1315452.2932615317
24,1406993.6784983359
18,1098213.1853267497
25,1486886.0834640958
23,1370157.1486097903
33,1842585.9079422515
18,1101169.588461166
30,1703424.8164920115
31,1749273.0775266618
33,1843946.1953609928
24,1378149.2803245578
23,1335439.5201036045
16,988016.0452993416
23,1337286.659810055
34,1889240.3614568838
36,2010839.6835001118
17,1086214.2332583675
30,1699662.2135527036
36,1995534.2585118345
17,1014506.9612632552
34,1893149.5830260122
30,1713951.8610377652
37,2050053.8165282938
40,2214428.247471186
23,1342890.666651052
20,1197952.805320205
27,1541618.6058570847
24,1396505.6093978772
18,1123644.8034015398
23,1373436.1736143006
30,1679121.6871735512
19,1155612.2975390346
16,1024842.7723725516
38,2077431.2872739055
17,1048287.6712217106
23,1362603.0683885664
28,1620189.7010696183
35,1949224.8997995537
22,1320916.6118352138
27,1519702.1118557814
21,1242529.5210245461
17,1013622.1720921829
26,1490762.4146572617
37,2019897.441146587
30,1741549.9966382456
19,1188999.245974123
31,1717728.2037608116
17,1101371.7503818036
20,1191062.3519678405
18,1082767.9775764039
30,1688708.82327136
21,1235609.0618208374
40,2187763.902330804
24,1412448.8209351893
24,1409542.3907575894
37,2053939.586091852
34,1869503.4403343215
32,1780961.5116801236
20,1182340.5618777205
26,1512842.5659236903
34,1875500.438214837
40,2185922.413179004
16,965472.3352955843
23,1341198.2197882573
36,2034865.167497394
34,1877651.8391243212
27,1561328.1735479494
22,1314175.8720381048
35,1983219.2610812166
16,995322.3897816413
26,1492841.294916047
24,1409405.3981172896
17,1042856.1184383857
32,1771665.4093067173
33,1846486.9439172028
36,2049229.528280483
19,1128796.9220480346
33,1839870.457702297
20,1220073.249774756
38,2072428.7171279578
25,1442859.3470129368
35,1947513.343583022
29,1619993.8221829587
17,1059243.5124550043
19,1124720.7191487048
19,1148440.3899621114
27,1549607.220750099
27,1568408.2899668121
17,1021212.6344896238
22,1259544.4875725089
26,1513506.3731598621
17,1064967.3476717493
24,1410052.8869750602
17,1089527.774736624
30,1703970.9511090098
38,2085342.6123354281
24,1377000.5073460913
38,2101432.420570214
31,1777646.5489179292
25,1467082.7556795476
25,1408626.4609222834
26,1482477.6233660171
39,2171183.234634837
36,1990440.8217486488
18,1110689.7590965517
31,1753885.0430630755
16,1003026.9386731348
20,1176009.823448845
16,998811.9453865464
21,1268094.583003128
34,1897409.0272443134
16,986075.0534110942
21,1253235.2479247183
27,1529388.851921537
16,987178.092345183
38,2078764.2782012573
35,1960950.7488975967
19,1151657.8112283924
19,1185894.2738282918
26,1531454.7189958848
36,2007294.582745854
34,1884939.0652161355
40,2188659.660898369
30,1644622.5355707128
18,1089491.6067887533
26,1516626.8274021656
32,1817915.6102207452
18,1096675.8017283785
36,1997929.8270314054
38,2104818.414249123
26,1487517.7733125186
21,1265601.166722607
23,1343477.297805901
26,1516066.2844724853
22,1311596.196880964
24,1375650.4629427579
35,1965266.776950632
35,1950170.9998673762
19,1125849.4517653126
21,1267846.1697545908
16,979814.3494150124
23,1333072.882703304
36,2018937.065070303
18,1106452.4485903184
34,1907722.9380198438
35,1944216.7120317877
36,2028587.8528020263
26,1490759.4701372301
19,1158036.9489412962
38,2124030.393544696
38,2091994.2673963697
24,1416450.805003234
21,1252683.3956696242
23,1350268.0371643608
23,1337574.519724549
37,2027492.6921646185
23,1352017.1619980875
37,2027428.1291058143
31,1721134.7322465335
22,1284754.6864947225
20,1211926.7700118825
16,931108.3190046421
33,1856408.9152956968
18,1132920.1065397558
31,1759133.597195645
27,1572984.0627534108
26,1484058.6969630064
25,1419618.8345015813
40,2236787.5113245444
39,2122988.999025082
21,1249369.2243580446
36,1951481.8319013065
18,1099979.7353492677
21,1252281.7482914864
40,2209473.437816336
31,1739156.2946318132
22,1291906.6626066794
29,1659674.0278721703
40,2207542.4688254045
30,1700742.1627205613
31,1727090.2217323643
32,1793438.607531488
27,1504622.6984924534
40,2179902.261833603
39,2139377.155832848
32,1792739.6999126372
28,1572229.9306388926
28,1605968.6247235013
39,2144948.519240176
20,1196358.4214130295
22,1303194.3276879108
26,1482702.9203972404
32,1816670.9223613034
18,1092572.2671762514
22,1311031.4792575345
35,1964396.5596186274
16,1010244.1202825566
16,967086.7955255139
36,1995307.6392295822
36,1985482.7191501355
37,2036289.8641543593
31,1754512.9385142238
16,1036762.9702953214
26,1503363.4844956268
31,1762031.0000468784
27,1580797.029730605
34,1895691.4689302908
32,1776768.6973352463
38,2131242.7539690565
38,2074290.0887573278
18,1113427.1394989626
17,1044134.0895558918
40,2223238.131260932
35,1906274.1350874614
18,1089152.169810634
19,1150481.5481296782
33,1846433.3404630169
31,1763926.6176280342
35,1938724.4604200905
22,1334118.8055741754
33,1867891.4198022953
26,1495658.02551879
28,1600393.0019027314
16,982511.4318184475
33,1843804.2487240278
33,1839722.1974211808
31,1761403.4500821703
24,1434410.1042921122
36,1996597.6161773968
39,2131896.4988651285
26,1495053.8298878488
26,1517878.9664361198
38,2115772.2223853045
30,1700610.7660916368
23,1335431.0917571727
38,2116575.9076032136
36,1998591.5286107382
27,1569116.6714616176
17,1038863.0141635373
30,1692907.8196836521
27,1521691.8418335405
19,1133514.505192983
32,1811709.7246449217
31,1765365.9897731687
22,1278796.7025641399
32,1791516.894835381
28,1575184.8811180496
29,1634470.2589599178
19,1138142.7454144065
29,1651376.0725139014
26,1506377.71728491
22,1341040.3924752658
27,1555479.76945746
20,1188810.585137022
26,1500247.2226381053
28,1622501.0697937524
31,1722395.1471337767
29,1622134.349892892
23,1360810.2342253258
27,1529434.7120135727
29,1643208.0768843768
33,1825860.03440694
31,1736027.1160825384
37,2037833.0279993508
19,1195227.2964958414
19,1185639.191626615
30,1733883.979491616
22,1311717.43313755
37,2021217.9837771608
35,1983674.9624524997
16,988238.7249175857
24,1379574.9283303479
28,1602898.6450415342
26,1504014.137163232
22,1298872.7779756216
21,1251566.4138347786
35,1923317.9538303982
19,1142020.7044934616
30,1688713.7352447752
40,2241523.623795215
23,1353063.4381451916
35,1913427.431793252
27,1533403.6323558495
37,2084424.876749991
29,1624385.6512656324
28,1542503.6813375591
37,1990283.5493178016
35,1989969.3174949186
28,1613929.9984859093
28,1581257.0158697374
27,1528365.5603058655
37,2048556.0892680658
32,1814329.304086208
30,1700410.1712803268
32,1835677.136758015
36,1960600.2291220478
34,1898429.1395165164
39,2138797.1670962423
27,1521958.0800791448
32,1795164.570084025
37,2051148.5154955937
23,1344250.5773588833
18,1097426.115229106
34,1908514.2918916983
40,2225719.9472935656
20,1230431.1881900441
22,1302752.492104146
25,1495392.251385704
37,2035019.5020147692
40,2218714.2929142797
38,2100824.6193051776
26,1485285.3984030974
38,2076262.2705067857
30,1691007.1581865572
30,1709530.9261847732
38,2088738.045870416
38,2127016.373340838
33,1847221.763745898
35,1949018.9145307727
34,1913907.542957213
23,1338235.2074468636
22,1312638.6082077918
18,1070844.0324384447
20,1219936.3404004644
23,1363867.2401931132
23,1384594.2558149847
17,1053857.5737805045
34,1878300.7739308684
36,1977928.809380482
27,1573304.3276415071
20,1243739.5167788966
38,2098652.579055393
27,1542044.0918834885
32,1835847.837568078
28,1603713.0707089053
31,1742912.0411161229
22,1263985.1385315028
29,1651174.4098448907
21,1286754.912615735
16,983511.9325922746
32,1803876.8158882102
32,1786275.060639611
38,2110939.1903003207
37,2055117.2273138014
26,1543402.4828586169
16,1029556.7260001655
16,1001965.3412022098
35,1959480.8333489278
32,1783441.600246358
33,1845137.1909282461
33,1838495.677846983
38,2105120.875187965
25,1468027.1716549378
21,1249774.1830607834
32,1797934.9273907817
28,1538341.6047388627
40,2217668.2434818116
32,1819757.877618969
28,1598647.3892144796
23,1333079.507689344
39,2133963.0601992
18,1101495.3083178974
26,1507586.8869836123
40,2240287.804664039
20,1178992.3691720248
36,1985734.6654180868
24,1369118.5046804165
32,1766245.7889631323
33,1848342.2092728396
40,2211187.401346147
40,2210567.541897305
20,1189262.617342584
31,1709071.4060090324
19,1144253.8923531978
16,997576.490572479
26,1517475.325081124
31,1747421.83447865
16,1042111.7607368301
23,1355376.6034099096
35,1969539.2830085743
30,1687816.6357691656
28,1606228.5874760014
27,1575549.8452629496
17,1011504.472921382
27,1526458.5698869952
18,1077944.786454653
21,1219412.2786838345
30,1733751.4024161284
21,1227111.9292771313
27,1532938.2000552968
36,1983522.169105975
37,2057613.8193703333
38,2122627.7352391663
36,2023164.4533759193
33,1844741.4551228879
33,1835962.5899289807
23,1378515.9094715451
32,1799391.4567019471
24,1404302.0846884293
29,1652735.8351216458
35,1986293.5069785793
37,2033508.907157342
33,1861456.5624677532
29,1656578.0233856947
28,1598598.323979447
17,1049281.207960774
23,1380694.4188655934
29,1626112.1241491486
23,1323409.6867369702
20,1230042.3029598922
32,1819090.2969320568
25,1488338.5358300065
27,1536259.9853217218
20,1217707.5510579825
16,998760.0438126192
30,1726207.3779914612
31,1770058.1973789616
24,1352065.2846110552
31,1717018.673372816
29,1658043.9783199306
17,1041340.6118858252
25,1459168.6433797106
33,1822428.0322462264
34,1886848.379974488
38,2090238.8827153924
36,1982114.5599169289
18,1098087.6216656682
20,1192108.970122341
26,1512904.2434620715
32,1780774.4315539068
28,1540512.008744846
26,1487774.3492586608
33,1874075.6430605089
19,1088742.6375365139
29,1629830.0674938671
27,1516838.9656632962
17,1066411.0988054269
35,1955923.9400406603
25,1467201.7902853214
36,1988621.7480410414
35,1961518.2333582635
37,2041795.309969207
17,1039652.2508463325
22,1274551.9428416393
26,1526918.2249746427
16,1018237.4145768718
17,1040336.8288940538
26,1472655.74217396
20,1227465.1028328096
31,1721324.9933232642
23,1376100.2097769284
23,1354102.9341781684
18,1075049.2307880535
18,1104070.4596555303
26,1515282.1644736754
21,1246862.3473096152
28,1598935.1840272185
39,2178922.082198863
27,1526732.1779180954
21,1252680.0895233583
27,1520293.5790398708
35,1945912.8112692744
19,1164465.2611964755
20,1223299.9054785904
27,1528214.837597234
23,1345947.020133996
24,1397297.7393818675
34,1914561.3705086345
37,2060552.1302977852
20,1199941.3914834948
25,1464686.8057694386
21,1275269.6668836463
32,1814170.4810821963
22,1258474.0875301668
38,2095189.576514578
25,1435492.1148474352
38,2137657.4735293156
39,2141563.647878663
35,1964791.7827284362
17,1052630.139089057
21,1267826.6513252608
39,2140192.2478047297
21,1242730.4999207736
30,1700042.9816085538
25,1453422.2779706253
36,1956149.2031759117
29,1668901.6170523595
37,2068951.7913482909
37,2043362.9117785168
40,2210479.296205481
35,1954910.7676954644
35,1927807.0481198241
40,2200128.404770487
38,2094452.9347613796
28,1588612.6879261383
16,987250.371013657
25,1441037.5838468892
29,1619031.0362855138
36,1996486.4420135727
25,1455029.7306203563
34,1951480.4725054675
35,1927957.2594147294
32,1780425.45274507
17,1046375.6034738905
18,1077568.1797669376
23,1339915.471637527
38,2129566.5820088047
39,2114568.352821029
24,1414163.0511624794
23,1354725.4154117804
34,1883079.5774341528
23,1358103.502803851
31,1742699.5918694583
28,1625128.3782771528
39,2128295.2941771573
34,1895943.4407268
35,1963274.3748737085
21,1312037.7160748972
29,1639076.1509770555
16,980348.790184712
37,2065054.9314299668
37,2084364.7448290277
33,1861424.145403009
31,1746501.402359923
38,2087006.8489918374
24,1444758.9726997402
32,1834197.9851185477
24,1396011.3997336072
28,1584576.744758001
16,1025619.7535834524
23,1318270.867108956
30,1700994.9050157566
36,2005141.5039734987
24,1382611.8311029065
16,1012782.355460667
34,1902651.3941979131
36,1990741.2026568162
27,1579743.343869164
40,2187174.659120003
23,1354579.398713288
20,1221988.328819397
26,1523409.941868535
19,1171838.1287152371
31,1772774.0160616788
38,2071729.735804846
18,1100065.7156889818
17,1040975.3822218714
23,1378389.269456299
23,1340798.1815971222
24,1380064.5849638968
16,997589.4661108456
20,1187009.8501952735
21,1230984.3210919565
39,2133428.916931328
34,1922207.8194471493
25,1408355.1751274024
31,1776208.5900166302
40,2180483.2332552997
37,2067847.467490229
19,1144401.4434759428
23,1388601.8906698683
32,1793156.9532899917
40,2168677.70372584
25,1448882.617402431
36,2006306.8403557315
35,1940133.2457080006
16,1025535.9437938895
34,1891244.0900325626
19,1163420.24854422
20,1187600.926722143
21,1246289.8720362056
40,2180490.635232595
36,2037418.0559089445
35,1921224.497455196
23,1349599.6593993816
21,1237059.6675609709
36,1993348.736370433
26,1523473.721014912
40,2211107.8981488463
35,1995453.1798178665
28,1595610.1946985002
30,1694067.36471504
24,1392014.178765002
16,975338.9791978174
35,1939173.712891287
32,1795058.6394034282
30,1706812.322493509
31,1768505.9912793916
24,1395834.8233378443
32,1840809.8682864907
24,1391027.2889428728
30,1734633.1318865079
27,1523195.832299379
22,1293354.7568742586
18,1118396.0868038398
37,2049518.7641267986
34,1895995.74380755
36,1995179.2911490402
16,1052298.1839917267
32,1805884.8711453532
17,1038224.6834404565
34,1874822.7307473184
20,1217080.6412247038
40,2210358.0837635626
17,1028737.0257968915
21,1245354.7248392226
28,1615298.0111053651
16,1021549.5708543936
35,1934115.9123680063
26,1501099.1689934493
26,1521687.199126539
40,2194269.818892436
31,1738660.0332811752
19,1148720.2868874287
31,1776747.3528580482
39,2173115.0207499685
32,1793242.0582659082
30,1699835.7003916702
19,1142345.7553475408
21,1252695.9120829029
25,1459834.9638440334
26,1499306.8729717403
32,1824485.1374429197
35,1943580.9399856732
28,1603440.6227356093
36,2005488.711387884
25,1429299.9553971826
25,1477940.207700892
35,1948797.012984369
31,1734114.8531080147
26,1483808.1083408885
30,1698633.0442327608
29,1613658.259417597
38,2116363.818101456
18,1098018.1270181502
24,1384832.9297999418
27,1538895.481116596
36,1985332.113306439
32,1809565.6140146037
23,1390879.139424252
32,1811447.902160587
39,2182108.2008597264
26,1514490.4718804113
16,965193.6086933116
27,1547611.3786420366
23,1364042.837046083
16,1017926.3363235284
22,1326494.739312545
32,1777823.1723742546
40,2168753.930261517
29,1646815.9812874594
22,1294647.8598396175
37,2066855.6764901273
37,2023498.807343493
21,1224728.2287599815
17,1038709.8566877262
27,1508677.103899577
18,1087617.2791411732
22,1298973.1428331006
39,2181567.26137807
33,1866239.9702557034
17,1044077.0881561821
36,1979951.2905735918
23,1349198.5225090575
27,1578487.6032644266
34,1863704.765026496
30,1681197.7819793057
28,1608694.1573754079
22,1311581.8780701747
27,1530775.7155909229
26,1510182.3513810195
29,1622632.2351853428
39,2149226.956432178
27,1527547.5362282337
37,2004582.182141995
21,1233494.1964752532
33,1870909.6985102475
30,1663110.0601237793
23,1334631.7079702194
33,1844116.9513030888
33,1821897.66915863
16,1019066.0710328557
24,1402510.3924109524
28,1603939.5961093048
35,1937054.4415182536
28,1621498.566891727
38,2123662.1081709615
26,1496006.604016543
18,1135218.0477225522
19,1151586.9576810345
24,1421683.766940322
28,1607362.931103968
31,1745461.5513291636
25,1415759.1321250051
30,1707196.5133257378
34,1880412.4399162142
27,1531146.6129570785
29,1630870.0837284727
29,1674981.0433597234
34,1873008.0641802722
23,1370771.375948248
26,1507809.4928662444
20,1192091.1241137204
25,1407900.3010832416
19,1160321.521526781
35,1960066.3472810837
34,1886507.0356363535
24,1414071.608921155
20,1225324.1755618914
21,1260648.0261247572
32,1729415.8009395252
33,1859380.7177349217
34,1839672.3750695959
21,1236024.7316237036
24,1394071.2798650393
38,2108313.3193986625
26,1483857.7295871736
16,972953.339615272
25,1472627.1430450664
38,2116093.5485626464
37,2039117.9563677197
35,1967099.1950632937
33,1859731.9799549722
38,2160596.767777443
24,1414223.0031386905
37,2024765.2181890463
26,1523004.475169949
39,2138202.261186044
34,1901425.8922699487
20,1196993.651011472
16,992326.8811389466
33,1846820.6378354158
24,1440775.4737763577
24,1381808.7424750456
35,1971629.478487112
19,1159258.9801948743
35,1963435.3443317492
28,1592583.3023662698
19,1120907.4480592778
34,1917769.0886194084
35,1933774.073304265
33,1881826.3096596408
17,1089229.0364752728
38,2089413.126072534
18,1114892.0275242575
34,1904378.7769414326
21,1291664.2191811807
40,2180328.3900614637
39,2150999.519494132
25,1441685.4257131594
29,1661702.7891492215
20,1200176.2478301371
26,1533987.3579509081
34,1871706.0140958135
19,1175615.4663228635
34,1932436.1385661764
23,1312852.2633257017
39,2139015.9073714926
35,1957113.8676422741
30,1686426.4467620805
34,1874777.5253730572
22,1290650.8707901586
38,2116014.396606822
40,2187151.4664058313
27,1569122.5582955012
23,1342181.169390354
19,1141737.8009440657
18,1095780.7544125863
31,1750406.1601312081
17,1040296.2263766571
38,2098415.9191802396
35,1955274.9396468133
37,2021760.1484569956
25,1491355.250130278
25,1463419.8659089417
35,1927204.4548639578
16,1013213.458260045
30,1694617.1910152396
36,2011280.9773048714
29,1615321.5519354069
34,1884896.3568359718
23,1343012.6178896057
24,1363240.507215815
31,1746815.7922512114
23,1353617.404528313
38,2075727.9444372172
19,1187643.6058734604
35,1954096.8332367314
26,1485807.5249181176
24,1398821.7444100538
37,2041473.968239724
18,1081928.3033901968
32,1813700.9792730103
36,1986841.5639803342
18,1115531.3110342314
20,1204104.6218340595
20,1185216.3092435636
39,2164680.5308834435
22,1300167.345065129
21,1268376.3813357009
34,1900272.3883663
33,1837034.452518458
35,1935118.6157416303
25,1466388.1224172958
30,1692799.8328538018
16,1032544.6228332714
20,1162478.9825792436
18,1088141.9197134145
17,1045705.0667080056
21,1261842.5430230675
17,1034586.5435414481
17,1064310.76103408
21,1255050.3982063443
23,1306144.6191498293
32,1801409.4323297695
22,1313710.4385294565
37,2058207.3740534307
25,1455514.7962581348
24,1425704.472338436
31,1725969.3941540613
23,1363740.2191622476
38,2084844.3886537007
34,1933584.9897549222
36,1979515.4945780393
30,1706040.8231020065
38,2099004.917048103
40,2205976.960888768
21,1214206.5195522376
35,1925834.4011066828
34,1905137.2408581425
36,1991342.3625363805
33,1839108.5853621017
23,1331462.9127059241
31,1773766.998412107
25,1436463.833964026
24,1422308.053261939
26,1500978.7678541623
24,1398254.11710241
20,1197955.0581422863
19,1171857.7511568181
29,1648848.9067506816
33,1871674.6156121474
16,1004807.526711069
31,1766626.9410203826
17,1044088.1603356468
39,2123901.029222127
34,1884937.5121241808
25,1448355.6641176008
17,1022244.9287659948
19,1151441.8960167952
21,1241180.662165134
27,1515860.599904311
38,2097841.244068132
29,1608072.411261791
26,1521144.8274502517
40,2197379.791308932
23,1312461.6804775854
17,1066229.8748394665
33,1869953.3822719606
21,1248905.9636956293
28,1581331.5492439866
34,1903277.6153815207
31,1734244.0222274666
39,2136914.5262803133
20,1225426.0223243537
29,1617877.8862041903
21,1273929.9695637259
31,1751728.8627673637
19,1179703.126898757
32,1799144.2885274945
29,1628956.155973473
34,1908084.3027203796
29,1642121.9625431139
31,1756847.9919590186
33,1880419.0746678212
23,1344283.2058088675
34,1877407.5720851934
24,1414778.918082469
22,1310797.263889532
33,1851450.5610527194
19,1128517.2530552018
31,1784468.215138766
19,1135396.674282687
19,1144337.9136868776
35,1945443.735725735
40,2181609.8753552986
37,2032723.7356163934
22,1308288.4665895728
39,2130928.5837061196
28,1591264.0887978433
19,1178148.7822783445
27,1535863.032499014
34,1911537.706211973
35,1959412.9917220813
31,1722368.4165294184
39,2141043.306758101
23,1375040.8712739733
36,1989967.428872562
36,1987357.694141206
40,2240607.268820062
37,2068365.5224278464
16,995186.5944272856
26,1496733.4743636916
17,1066081.927843309
27,1559989.65054578
30,1692537.1145410752
17,1025617.3516430479
16,980860.3386632378
32,1809720.9013653565
24,1413770.291962297
36,2019877.6920695584
39,2132182.517196272
25,1461668.6549887576
19,1139986.1595230121
40,2196366.9774275287
34,1876282.5953951012
38,2093894.930848653
35,1927081.248633198
31,1708238.3366070502
23,1369064.0976698257
23,1345463.065466031
30,1677060.7454346714
27,1554793.484871926
33,1861983.4831355999
40,2227770.926033142
36,1999253.5324190052
22,1259066.938444066
28,1580774.4802808666
21,1221787.7979857814
31,1720053.0650255946
33,1802702.3638113777
19,1146710.0827185416
35,1973994.7477128545
34,1864156.500850037
24,1396792.4672810948
20,1226620.8793357667
33,1864127.6029284918
23,1368512.892427882
21,1236863.135557248
39,2178978.680495017
35,1954692.4033017932
37,2010670.6705821091
21,1248880.1401660386
37,2067336.739543227
29,1637326.2403172269
22,1296340.5303247909
33,1813560.8354086385
